Title,Price_Text,Price_Numeric,Location,Bedrooms,Bathrooms,Area_Size,Area_Unit,Area_Sqft
1 KANAL BRAND NEW LUXURY ULTRA MODERN FULL BASEMENT PLU FULLY FURNISHED BUNGALOW WITH 1 KANAL BEAUTIFUL MENTAINED LAWN FOR SALE NEAR TO PARK.,12.45 Crore,124500000.0,"DHA Phase 8 - Block U, DHA Phase 8",6.0,7.0,2.0,Kanal,10890.0
2 KANAL ORIGINAL FAISAL RASOOL ROYAL DESIGN BUNGALOW WITH FULL BASEMENT PLUS SWIMMING POOL FOR SALE NEAR TO HALLY TOWER.,24.35 Crore,243500000.0,"DHA Phase 2, DHA Defence",6.0,6.0,2.0,Kanal,10890.0
"5 Marla House Is Available For Sale Jubilee Town - Block E, Jubilee Town, Lahore, Punjab",2.15 Crore,21500000.0,"Jubilee Town - Block E, Jubilee Town",5.0,6.0,5.0,Marla,1361.25
Near To Mosque 5 Marla Most Luxury Living Modern Design House For Sale,2.2 Crore,22000000.0,"DHA 9 Town, DHA Defence",3.0,4.0,5.0,Marla,1361.25
100% Original Deal Ultra Luxury 2 Kanal Bungalow With Swimming Pool & Stylish Furniture DHA Phase 6,24.75 Crore,247500000.0,"DHA Phase 6, DHA Defence",6.0,,2.0,Kanal,10890.0
"""Luxurious 1 Kanal House For Sale In DHA Phase 8 Prime Location, Modern Design, And Premium Amenities""",8.1 Crore,81000000.0,"DHA Phase 8, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
Spectacular New Build 5 Bedroom House For Sale In Dha Lahore,10.25 Crore,102500000.0,"DHA Phase 6 - Block D, DHA Phase 6",5.0,6.0,1.0,Kanal,5445.0
Charming 3-Bedroom 5 Marla Brand New House In Hot Location Of Dha 9 Town,2.29 Crore,22900000.0,"DHA 9 Town, DHA Defence",3.0,4.0,5.0,Marla,1361.25
One Kanal Designer Owner Build Bungalow For Sale At Prime Location Of DHA Lahore Near To Park Masjid & Commercial Market.,9.25 Crore,92500000.0,"DHA Phase 5 - Block A, DHA Phase 5",5.0,6.0,1.0,Kanal,5445.0
Aesthetic House Of 1 Kanal For sale Is Available,14 Crore,140000000.0,"DHA Phase 8 - Block U, DHA Phase 8",6.0,6.0,1.0,Kanal,5445.0
100 Percent Original Add 10 Marla Ultra Modern Bungalow For Sale At 70 Feet Road Near McDonalds,4.45 Crore,44500000.0,"DHA Phase 7 - Block T, DHA Phase 7",4.0,5.0,10.0,Marla,2722.5
100 Percent Original Add With Original Pictures Brand New 10-Marla Modern Marvel Elegant Bungalow For Sale 70 Ft Road Near Mc Donalds,6.25 Crore,62500000.0,"DHA Phase 7 - Block Y, DHA Phase 7",4.0,5.0,10.0,Marla,2722.5
5 Marla Ultra Modern Owner Built Banglow For Sale At Cheap Price,2.4 Crore,24000000.0,"DHA Phase 6, DHA Defence",3.0,4.0,5.0,Marla,1361.25
5 Marla Brand New Ultra Modern House For Sale Near Park,1.95 Crore,19500000.0,"DHA 9 Town - Block C, DHA 9 Town",4.0,4.0,5.0,Marla,1361.25
10 Marla Brand New House 60 Feet Road Super Hot Location Solid Construction,5.4 Crore,54000000.0,"Wapda Town Phase 1, Wapda Town",6.0,6.0,10.0,Marla,2722.5
10 Marla Brand New House For Sale In Sector E Bahria Town Lahore,3.25 Crore,32500000.0,"Bahria Town - Sector E, Bahria Town",5.0,7.0,10.0,Marla,2722.5
Hot Deal! Prime Location House for Sale Spacious & Stylish Under 30 Crore,30 Crore,300000000.0,"Model Town - Block K, Model Town",7.0,6.0,4.0,Kanal,21780.0
3 MARLA BRAND NEW TYPE FULL HOUSE AVAILABLE FOR SALE IN GULSHAN E LAHORE NEAR WAPDA TOWN PHASE 1,1.6 Crore,16000000.0,"Gulshan-e-Lahore, Lahore",3.0,4.0,3.0,Marla,816.75
10 Marla Brand New House with Solar System for sale in DHA Phase 5,6.5 Crore,65000000.0,"DHA Phase 5 - Block L, DHA Phase 5",4.0,5.0,10.0,Marla,2722.5
7 Marla Ultra Advance Modern Smart Features Designer Brand New House Available for sale Meeting With Direct Owner,3.05 Crore,30500000.0,"Bahria Town - Jasmine Block, Bahria Town - Sector C",4.0,5.0,10.0,Marla,2722.5
6.11 Marla Bahria Smart House Available For Sale In Bahria Town Lahore Near Eiffel Tower,1.95 Crore,19500000.0,"Bahria Homes, Bahria Town - Sector E",3.0,3.0,6.0,Marla,1633.5
5 Marla Near To Commercial Most Beautiful Luxury House For Sale,2.15 Crore,21500000.0,"DHA 9 Town, DHA Defence",3.0,4.0,5.0,Marla,1361.25
Near to Carrefour 10 Marla Most Beautiful Luxury Bungalow for Sale,4.45 Crore,44500000.0,"DHA Phase 7, DHA Defence",4.0,5.0,10.0,Marla,2722.5
Most Wanted 10-Marla Luxurious Modern House For Sale Near Dollman Mall,5.1 Crore,51000000.0,"DHA Phase 6, DHA Defence",4.0,5.0,10.0,Marla,2722.5
10 Marla Brand New House For Sale In M2A Lake City Raiwind Road Lahore,5.1 Crore,51000000.0,"Lake City, Raiwind Road",6.0,7.0,10.0,Marla,2722.5
VERY CLOSE TO DOLMEN MALL 01 KANAL DOUBLE UNIT MODERN DESGINER HOUSE FOR SALE,7.75 Crore,77500000.0,"DHA Phase 6 - Block D, DHA Phase 6",5.0,5.0,1.0,Kanal,5445.0
Dha 9 Town 5 Marla Best Location Near Park & Commercial House For Sale,1.98 Crore,19800000.0,"DHA 9 Town, DHA Defence",3.0,4.0,5.0,Marla,1361.25
FIVE MARLA LUXURIOUS HOUSE WITH DIRECT APPROACH TO MAIN,2.25 Crore,22500000.0,"DHA 9 Town - Block A, DHA 9 Town",3.0,4.0,5.0,Marla,1361.25
10 Marla 4 Bedroom Sd House Available   For Sale beautiful Location Near To Park,4.85 Crore,48500000.0,"Askari 11, Askari",4.0,5.0,10.0,Marla,2722.5
"Exquisite 2 Kanal Faisal Rasul Signature Design Bungalow In Phase 6 With Full Basement, Pool, And Home Theater Near Raya Fairways For Sale",52 Crore,520000000.0,"DHA Phase 6, DHA Defence",7.0,7.0,2.0,Kanal,10890.0
100 Percent Original Add With Original Pictures 1 Kanal Ultra Modern Luxurious Bungalow For Sale Phase 7 Near McDonalds Near Filling Station And Main Road,8.25 Crore,82500000.0,"DHA Phase 7 - Block Y, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
10 Marla House For Sale Pak Arab Housing Society Lahore,3.8 Crore,38000000.0,"Pak Arab Housing Society Phase 1, Pak Arab Housing Society",5.0,7.0,10.0,Marla,2722.5
8 MARLA ULTRA MODERN DESIGN BRAND NEW HOUSE IS AVAILABLE FOR SALE,3.5 Crore,35000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",4.0,5.0,8.0,Marla,2178.0
5 MARLA BEAUTIFUL BRAND NEW HOUSE IS AVAILABLE FOR SALE IN DHA PHASE 11 RAHBAR SECTOR 2,2.4 Crore,24000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,4.0,5.0,Marla,1361.25
A Great Choice For A 2 Marla House Available In Sabzazar Scheme,75 Lakh,7500000.0,"Sabzazar Scheme, Lahore",3.0,3.0,2.0,Marla,544.5
12.5 Marla Facing Park Brand New House For Sale In Johar Town,5.5 Crore,55000000.0,"Johar Town Phase 1, Johar Town",6.0,6.0,12.0,Marla,3267.0
10 Marla Brand New House For Sale In Talha Block Bahria Town Lahore,3.95 Crore,39500000.0,"Bahria Town - Sector F, Bahria Town",5.0,7.0,10.0,Marla,2722.5
8 Marla Single Storey House For Sale,1.7 Crore,17000000.0,"Audit & Accounts Housing Society, Lahore",2.0,3.0,8.0,Marla,2178.0
5 Marla Brand New House For Sale,2.05 Crore,20500000.0,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal",5.0,6.0,5.0,Marla,1361.25
42 Marla well Maintain house Available for Sale near Qarshi park gulberg . . .,20 Crore,200000000.0,"Gulberg, Lahore",6.0,6.0,2.1,Kanal,11434.5
5 Marla House Single Story,63 Lakh,6300000.0,"Elite Town, Lahore",2.0,3.0,5.0,Marla,1361.25
beautiful house for sale in prime location,2.25 Crore,22500000.0,"Gulshan-e-Lahore, Lahore",5.0,6.0,5.0,Marla,1361.25
On Easy Installment Of 1 Year 5 Marla Furnished House For Sale In Lake City Raiwind Road Lahore,2.75 Crore,27500000.0,"Lake City, Raiwind Road",4.0,5.0,5.0,Marla,1361.25
5 Marla Brand New House For Sale In Lake City - Sector M-7B Lake City Lahore,2.5 Crore,25000000.0,"Lake City, Raiwind Road",5.0,6.0,5.0,Marla,1361.25
10 Marla Brand New House For Sale In Sector M-5 Lake City Raiwind Road Lahore,4.25 Crore,42500000.0,"Lake City, Raiwind Road",5.0,6.0,10.0,Marla,2722.5
"House Of 10 Marla Is Available For Sale In LDA Avenue - Block J, Lahore",3.5 Crore,35000000.0,"LDA Avenue - Block J, LDA Avenue",5.0,6.0,10.0,Marla,2722.5
1 Kanal Corner 80 Feet Road Fully Furnished Designer House Super Hot Location Solid Construction,10.5 Crore,105000000.0,"Valencia Housing Society, Lahore",6.0,6.0,1.0,Kanal,5445.0
One Kanal Beautiful Modern Bungalow Available For Sale In Lake City Lahore.,11.9 Crore,119000000.0,"Lake City, Raiwind Road",7.0,7.0,1.0,Kanal,5445.0
11 Marla Corner Luxurious House With 100 Wid Road For Sale Superb Location Lake City Lahore,6.25 Crore,62500000.0,"Lake City - Sector M-2A, Lake City",5.0,6.0,11.0,Marla,2994.75
10 Marla Brand New House 60 Feet Road Hot Location Solid Construction,3.8 Crore,38000000.0,"Architects Engineers Housing Society, Lahore",5.0,6.0,10.0,Marla,2722.5
A Masterpiece of Design | Unique Architectural Gem | 1-Kanal | DHA Phase 6 | Premium Finishes,9.15 Crore,91500000.0,"DHA Phase 6, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
1 Kanal Brand New Magnificent Designer House For Sale,9.25 Crore,92500000.0,"DHA Phase 6, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
Stunning Spanish-Style 1 Kanal Estate | Lake City Meadows | 6 Bed | 7 Bath | Ready to Move | Best Deal in Town!,6.45 Crore,64500000.0,"Lake City Meadows, Lahore",6.0,7.0,1.0,Kanal,5445.0
1-Kanal Modern Luxury Residence | Architectural Masterpiece | Smart Home | Premium Finishes,6.45 Crore,64500000.0,"Lake City Meadows, Lahore",5.0,6.0,1.0,Kanal,5445.0
1 KANAL BRAND NEW ULTRA MODERN DESIGN HOUSE FOR SALE,8.25 Crore,82500000.0,"DHA Phase 6 - Block K, DHA Phase 6",5.0,6.0,1.0,Kanal,5445.0
Fully Furnished 1 Kanal Adorable Bungalow On Top Location For Sale in DHA Phase 7 Lahore,7 Crore,70000000.0,"DHA Phase 7, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
Luxury Living & Smart Investment In Johar Town 1 Kanal Fully Furnished Home With 10 KW Solar,8.5 Crore,85000000.0,"Sunflower Housing Society, Lahore",8.0,7.0,1.0,Kanal,5445.0
Facing Park 10 Marla House In Bankers Avenue Cooperative Housing Society Of Bankers Avenue Cooperative Housing Society Is Available For sale,3.75 Crore,37500000.0,"Bankers Avenue Cooperative Housing Society, Lahore",5.0,6.0,10.0,Marla,2722.5
Original Pictures 5marla Slightly Used House For Sale Facing Park,2.38 Crore,23800000.0,"Bahria Town - Block BB, Bahria Town - Sector D",3.0,4.0,5.0,Marla,1361.25
Brand New 4 Marla House For Sale In Marghzar Officers Colony - Block C Lahore,2.15 Crore,21500000.0,"Marghzar Officers Colony - Block C, Marghzar Officers Colony",4.0,5.0,4.0,Marla,1089.0
10 Marla Like Brand New House 60 Feet Road For Sale In Punjab Govt Society Phase 1 Pia Road,4 Crore,40000000.0,"PGECHS Phase 1, Punjab Govt Employees Society",4.0,5.0,10.0,Marla,2722.5
5 Marla House For Sale In AA Block Bahria Town Lahore,1.99 Crore,19900000.0,"Bahria Town - Block AA, Bahria Town - Sector D",3.0,4.0,5.0,Marla,1361.25
Immaculate Corner 24 Marla House Near To Park With Super Solid Construction Lift And Hybrid Solar System Situated At The Auspicious Location Of L Block Phase 6 DHA Lahore,18.75 Crore,187500000.0,"DHA Phase 6 - Block L, DHA Phase 6",6.0,6.0,1.2,Kanal,6534.0
SELF CONSTRUCTED HOUSE IN A PEACEFUL PLACE TO LIVE IS FOR SALE,1.85 Crore,18500000.0,"Tricon Village - Block AA, Tricon Village",3.0,4.0,5.0,Marla,1361.25
SELF CONSTRUCTED BEAUTIFUL HOUSE FOR SALE,70 Lakh,7000000.0,"Barkat Colony, Multan Road",3.0,3.0,3.0,Marla,816.75
3.75 Marla Brand New House for Sale,1.7 Crore,17000000.0,"Bankers Co-operative Housing Society, Lahore",3.0,4.0,3.0,Marla,816.75
10 Marla Brand New House For Sale In LDA Avenue 1 Super Hot Location Solid Construction Price Negotiable,3.5 Crore,35000000.0,"LDA Avenue, Lahore",6.0,6.0,10.0,Marla,2722.5
2 Kanal Brand New House For Sale In Valencia Town Super Hot Location,16 Crore,160000000.0,"Valencia Housing Society, Lahore",6.0,6.0,2.0,Kanal,10890.0
5 Marla Brand New House For Sale In Al-Ahmad Garden Housing Society Lahore,1.85 Crore,18500000.0,"Al-Ahmad Garden Housing Scheme, GT Road",4.0,6.0,5.0,Marla,1361.25
3 Marla Brand New House For Sale In Al-Ahmad Garden Housing Scheme Gt Road Lahore,1.15 Crore,11500000.0,"Al-Ahmad Garden Housing Scheme, GT Road",3.0,3.0,3.0,Marla,816.75
5 Marla Brand New House Solid Construction Gated Area Near Park Spanish Design,3.25 Crore,32500000.0,"Tariq Gardens, Lahore",5.0,5.0,5.0,Marla,1361.25
Prime 5 Marla House For Sale Excellent Condition | Ideal For Family Living & Smart Investment!,2.05 Crore,20500000.0,"Bahria Town - Jinnah Block, Bahria Town - Sector E",3.0,3.0,5.0,Marla,1361.25
1 Kanal Brand New 2 Story House For Sale.,4.5 Crore,45000000.0,"LDA Avenue - Block A, LDA Avenue",6.0,6.0,1.0,Kanal,5445.0
Stylish 5 Marla Brand New Modern House for Sale in Prime DHA 9 Town Location,2.65 Crore,26500000.0,"DHA 9 Town, DHA Defence",3.0,3.0,5.0,Marla,1361.25
Cheapest Price 2-Kanal Well Maintained House One kanal Lawn One Kanal Bungalow For Sale Near Raya Fair Ways,18.75 Crore,187500000.0,"DHA Phase 6, DHA Defence",6.0,7.0,2.0,Kanal,10890.0
Prominently-Located 15 Marla House Available In Askari 10 - Sector S,9 Crore,90000000.0,"Askari 10 - Sector S, Askari 10",5.0,6.0,15.0,Marla,4083.75
10 Marla 101 Sfit Brand New House For Sale In Al Rehman Garden Phase 2,4.75 Crore,47500000.0,"Al Rehman Garden Phase 2, Al Rehman Garden",4.0,6.0,10.0,Marla,2722.5
5 Marla House Near To Park Available For Sale In Dream Gardens Phase 1 Block A,2.1 Crore,21000000.0,"Dream Gardens Phase 1, Dream Gardens",3.0,3.0,5.0,Marla,1361.25
KANAL EYE CATCHING SUPERB LUXURY BUNGALOW FOR SALE near JALA SONS,7.5 Crore,75000000.0,"DHA Phase 7 - Block R, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
"5 Marla Double Story House For Sale Al Haram Garden, Near Central Park A1 Block, Ferozepur Road Lahore",90 Lakh,9000000.0,"Al Haram Garden - Block B, Al Haram Garden",5.0,5.0,5.0,Marla,1361.25
DHA 5 Marla Phase 9 MAXIMUS 2.0 Most Luxurious House,3.3 Crore,33000000.0,"DHA 9 Town, DHA Defence",3.0,4.0,5.0,Marla,1361.25
10 Marla House Is Available For Sale In Paragon City Executive Block Lahore,3.85 Crore,38500000.0,"Paragon City - Executive Block, Paragon City",5.0,5.0,10.0,Marla,2722.5
10 Marla House For Sale In Tulip Block Bahria Town Lahore,3.75 Crore,37500000.0,"Bahria Town - Tulip Block, Bahria Town - Sector C",5.0,6.0,10.0,Marla,2722.5
10 Marla House For Sale In Overseas B Block Bahria Town Lahore,3.35 Crore,33500000.0,"Bahria Town - Overseas Enclave, Bahria Town",5.0,6.0,10.0,Marla,2722.5
Brand New 5 Marla House For Sale In Marghzar Officers Colony,2.72 Crore,27200000.000000004,"Marghzar Officers Colony, Lahore",6.0,6.0,5.0,Marla,1361.25
787 SQUARE FEET DOUBLE STOREY HOUSE IN MARGHZAR PRIME LOCATION,1.25 Crore,12500000.0,"Marghzar Officers Colony, Lahore",3.0,4.0,3.5,Marla,952.875
Ready To Buy A House 5 Marla In Marghzar Officers Colony,2.88 Crore,28800000.0,"Marghzar Officers Colony, Lahore",7.0,6.0,5.0,Marla,1361.25
Luxury Redefined! One Kanal Fully Furnished House With Full Basement Pool And Gym.,21.5 Crore,215000000.0,"DHA Phase 6, DHA Defence",6.0,6.0,1.0,Kanal,5445.0
"10 Marla Brand New Luxury House for Sale Overseas A, Bahria Town",3.7 Crore,37000000.0,"Bahria Town - Overseas A, Bahria Town - Overseas Enclave",5.0,5.0,10.0,Marla,2722.5
2-Bed Fully Furnished Apartment Available With Post Possession Payment Plan In Gulberg 3,2.6 Crore,26000000.0,"Gulberg 3 - Block L, Gulberg 3",3.0,2.0,4.2,Marla,1143.45
3 Marla Brand New Triple Storey House Is Available For Sale In Shershah Colony,1.3 Crore,13000000.0,"Shershah Colony - Raiwind Road, Lahore",4.0,4.0,3.0,Marla,816.75
Luxury Brand New House Is Available For Sale In LDA Avenue-1 M-Block.,3.55 Crore,35500000.0,"LDA Avenue, Lahore",6.0,6.0,10.0,Marla,2722.5
1.5 Marla Vip House Near Sabzazar Brand New For Sale,55 Lakh,5500000.0,"Sabzazar Scheme, Lahore",2.0,2.0,1.5,Marla,408.375
2 Bed Apartment For Sale On Installment,94.5 Lakh,9450000.0,"Lake City, Raiwind Road",2.0,2.0,4.1,Marla,1116.225
10 Marla Brand New Modern Design House Available For Sale In Lake City Meadows (Ex) State Life Society,4 Crore,40000000.0,"Lake City Meadows, Lahore",5.0,6.0,10.0,Marla,2722.5
Facing Park 5 Marla House Is Available For sale,2 Crore,20000000.0,"Bankers Avenue Cooperative Housing Society, Lahore",3.0,4.0,5.0,Marla,1361.25
"Brand New 12 Marla House for Sale Block E2, Johar Town, Lahore",5.25 Crore,52500000.0,"Johar Town, Lahore",6.0,6.0,12.0,Marla,3267.0
Top Of The Line 1 Kanal Most Beautiful Modern House,6.7 Crore,67000000.0,"DHA Phase 7 - Block W, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
Spanish Design 5 Marla Classical House Near Park,2.35 Crore,23500000.0,"DHA 9 Town, DHA Defence",3.0,4.0,5.0,Marla,1361.25
1 Kanal House For sale In Raiwind Road,11.9 Crore,119000000.0,"Lake City - Sector M-2, Lake City",10.0,6.0,1.0,Kanal,5445.0
"Ideal 10 Marla House Has Landed On Market In Etihad Town Phase 1, Lahore",5.75 Crore,57500000.0,"Etihad Town Phase 1, Etihad Town",5.0,6.0,10.0,Marla,2722.5
5 Marla Double story House for Sale in Johar Town,2.3 Crore,23000000.0,"Johar Town Phase 2 - Block J3, Johar Town Phase 2",4.0,5.0,5.0,Marla,1361.25
1 Kanal Old House For Sale In DHA Phase 3 Block X | Prime Location |,9 Crore,90000000.0,"DHA Phase 3 - Block X, DHA Phase 3",5.0,5.0,1.0,Kanal,5445.0
Furnished 5 Marla Brand New House For Sale In DHA 9 Town 3 Bedrooms Presented By: Tajer Estate,3.65 Crore,36500000.0,"DHA 9 Town - Block B, DHA 9 Town",3.0,4.0,5.0,Marla,1361.25
1 Kanal Brand New Modern House For Sale In Valencia Town 65 Feet Road Super Hot Location Solid Construction,9 Crore,90000000.0,"Valencia Housing Society, Lahore",5.0,6.0,1.0,Kanal,5445.0
1 Kanal Brand New House Solid Construction Super Hot Location,9.5 Crore,95000000.0,"Wapda Town Phase 1, Wapda Town",6.0,6.0,1.0,Kanal,5445.0
"The Locators Offer Luxury Abounds: 1 Kanal House With Full Basement In P Block, DHA Phase 7",7.38 Crore,73800000.0,"DHA Phase 7 - Block P, DHA Phase 7",6.0,6.0,1.0,Kanal,5445.0
1 KANAL HOUSE FOR SALE,3.75 Crore,37500000.0,"IEP Engineers Town, Lahore",4.0,4.0,1.0,Kanal,5445.0
1KANAL NEW HOUSE FOR SALE,6.4 Crore,64000000.0,"PGECHS Phase 2, Punjab Govt Employees Society",7.0,6.0,1.0,Kanal,5445.0
Kanal Corner Double Storey House,6 Crore,60000000.0,"Punjab Govt Employees Society, Lahore",6.0,6.0,1.0,Kanal,5445.0
4 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE,1.5 Crore,15000000.0,"Eden Residencia, Eden",4.0,6.0,4.0,Marla,1089.0
Reserve A House Of 3 Marla Now In Sabzazar Scheme,1.55 Crore,15500000.0,"Sabzazar Scheme, Lahore",3.0,3.0,3.0,Marla,816.75
Ready To Buy A Corner House 10 Marla In Sabzazar Scheme,4.25 Crore,42500000.0,"Sabzazar Scheme, Lahore",7.0,6.0,10.0,Marla,2722.5
10 Marla Brand New Semi Furnished House For Sale In Johar Town Phase 1,5.2 Crore,52000000.0,"Johar Town Phase 1, Johar Town",6.0,6.0,10.0,Marla,2722.5
Corner 4 Marla House In Sabzazar Scheme For sale At Good Location,2.25 Crore,22500000.0,"Sabzazar Scheme, Lahore",4.0,4.0,4.0,Marla,1089.0
3 Marla House For Sale Is Available In Sabzazar Scheme,1.08 Crore,10800000.0,"Sabzazar Scheme, Lahore",3.0,3.0,3.0,Marla,816.75
Reserve A Centrally Located House Of 10 Marla In Sabzazar Scheme - Block K,5.2 Crore,52000000.0,"Sabzazar Scheme - Block K, Sabzazar Scheme",5.0,5.0,10.0,Marla,2722.5
Well-Constructed Brand New House Available For Sale In Sabzazar Scheme - Block P,1.85 Crore,18500000.0,"Sabzazar Scheme - Block P, Sabzazar Scheme",3.0,3.0,3.5,Marla,952.875
3 Years Installment Plan Luxury 10 Marla Brand New House In Bahria Orchard Lahore,3.2 Crore,32000000.0,"Bahria Orchard, Lahore",5.0,6.0,10.0,Marla,2722.5
"Bungalow With Park At Walking Distance 12.5 Marla Luxury Fully Furnished Corner Residence In DHA Phase 4 Block G With Grand Entrance, Lush Lawn &Amp; Serene Surroundings",5.5 Crore,55000000.0,"DHA Phase 4 - Block GG, DHA Phase 4",4.0,5.0,12.9,Marla,3512.025
"10 Marla Brand New Spanish House For Sale Formanites Housing Society, Lahore",3.4 Crore,34000000.0,"Formanites Housing Scheme, Lahore",5.0,5.0,10.0,Marla,2722.5
1 Kanal Brand New Spanish House for Sale in Lake City Meadows,8.2 Crore,82000000.0,"Lake City Meadows, Lahore",5.0,6.0,1.0,Kanal,5445.0
"1 Kanal Brand New House For Sale Facing Park Lake City Meadows, Lahore",7.7 Crore,77000000.0,"Lake City Meadows, Lahore",5.0,6.0,1.0,Kanal,5445.0
100% Original Picture Outstanding 1 Kanal State-of-the-Art House in DHA Phase 7,8.75 Crore,87500000.0,"DHA Phase 7, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
12 Marla House For Sale In Johar Town,6.25 Crore,62500000.0,"Johar Town, Lahore",,7.0,12.0,Marla,3267.0
10 Marla House For Sale In Johar Town,4.4 Crore,44000000.0,"Johar Town, Lahore",5.0,6.0,10.0,Marla,2722.5
"Elegant 1 Kanal Home for Sale in the Heart of DHA Spacious, Stylish & Ready to Move In!",8.6 Crore,86000000.0,"Askari 11, Askari",5.0,7.0,1.0,Kanal,5445.0
Stylish 3-Bedroom Designer House for Sale in DHA Phase 9 Town Luxury Living at Its Best!,2.35 Crore,23500000.0,"DHA 9 Town, DHA Defence",3.0,4.0,5.0,Marla,1361.25
"8 Marla 2 Storey Brand New House For Sale , Military Accounts Housing Society College Road Lahore.",2.65 Crore,26500000.0,"Military Accounts Society - Block D, Military Accounts Housing Society",6.0,7.0,8.0,Marla,2178.0
1 Kanal Facing Park Brand New Spanish Design House For Sale Near Shouqat Khanam Hospital,10 Crore,100000000.0,"Johar Town, Lahore",5.0,6.0,1.0,Kanal,5445.0
10 Marla Corner Owner Build House Near Main Boulevard,3.75 Crore,37500000.0,"PIA Housing Scheme, Lahore",5.0,6.0,10.0,Marla,2722.5
1 KANAL OWNER BUILT DREAMY SPANISH HOUSE AVAILABLE FOR SALE,6.75 Crore,67500000.0,"IEP Engineers Town - Block C1, IEP Engineers Town - Sector A",7.0,7.0,1.0,Kanal,5445.0
4 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE,1.72 Crore,17200000.0,"Military Accounts Housing Society, Lahore",3.0,6.0,4.0,Marla,1089.0
